0212_aru.csv
x,y,z,r,p,y,ori,ms,dpth,t
-1.57404,1.73696,0.708478,1.85242,2.76518,3.14045,1.33524,0.0094645,1.3353,15.4207,
-1.63379,1.61392,0.694662,2.03349,2.71785,-3.06415,1.19595,0.0129857,1.33571,15.458,
-1.74542,1.45301,0.69572,2.12938,2.71765,-3.05947,1.10903,0.0130897,1.33728,15.5431,
-1.75649,1.43384,0.697232,2.1398,2.71657,-3.05733,1.1005,0.00832367,1.33779,15.5554,
-1.77823,1.39632,0.698008,2.16048,2.7163,-3.0552,1.08235,0.0117991,1.33817,15.5746,
-1.92005,1.10889,0.694049,2.31935,2.71922,-3.05895,0.937731,0.00893044,1.34046,15.7248,
-1.92919,1.01852,0.681908,2.46793,2.76112,-3.0583,0.788038,0.0118036,1.34254,15.7439,
-1.95491,1.03035,0.699634,2.41156,2.81282,-3.04711,0.816895,0.0115747,1.34386,15.7779,
-1.98833,0.791936,0.685303,2.59399,2.77926,-2.99009,0.692855,0.0115161,1.3476,15.8623,
-2.04745,0.703857,0.713166,2.39669,2.7352,-3.13522,0.845141,0.0109184,1.35424,15.9427,
-2.08182,0.704038,0.735045,2.44337,2.7437,-3.09417,0.809097,0.0141106,1.35673,15.9639,
-2.07182,0.579937,0.710543,2.64922,2.79813,-3.08536,0.608749,0.01138,1.36007,16.0098,
-2.06626,0.534586,0.713519,2.62214,2.71381,-3.0183,0.700514,0.00846648,1.36229,16.0226,
-1.94935,-0.215221,0.693189,3.01095,2.80767,-3.05795,0.372808,0.0142152,1.39251,16.3674,
-1.92402,-0.436776,0.728705,2.98262,2.74048,-3.10656,0.435044,0.0168436,1.39651,16.5059,
-1.73963,-0.807046,0.73588,0.0289186,0.399174,0.0233237,0.40054,0.00970888,1.39833,16.695,
-1.63102,-0.924188,0.725769,0.287671,0.327912,0.122322,0.439007,0.0150518,1.40004,16.7502,
-1.48003,-1.14437,0.740997,0.266602,0.397053,0.0406374,0.474456,0.00704527,1.39618,16.8785,
-1.35808,-1.22699,0.730311,0.295565,0.541679,0.0376081,0.611534,0.0142491,1.39549,16.9267,
-1.2693,-1.34477,0.750716,0.396406,0.399457,0.039172,0.556682,0.0100701,1.39529,17.0011,
-1.15539,-1.42438,0.742181,0.660133,0.359536,0.0182336,0.745851,0.0127351,1.39546,17.053,
-0.91632,-1.57085,0.744948,0.699875,0.280476,-7.98723e-05,0.751842,0.0112083,1.40049,17.1852,
-0.833878,-1.61655,0.741776,0.844299,0.351146,0.0288326,0.90606,0.00851989,1.39975,17.2154,
-0.768381,-1.62288,0.742498,0.813079,0.452126,0.0252025,0.919468,0.00865579,1.40142,17.2316,
-0.211926,-1.78763,0.736005,1.14948,0.348284,0.0140945,1.19309,0.00731373,1.38678,17.4971,
-0.0802333,-1.78956,0.755751,1.2107,0.361949,0.0198214,1.2538,0.0151789,1.38122,17.5585,
-0.0881394,-1.82527,0.777324,1.04353,0.414912,0.00271349,1.11534,0.0106957,1.38007,17.5736,
0.0281115,-1.76388,0.737161,1.32495,0.392843,0.0807841,1.36015,0.00650501,1.37919,17.5831,
0.100476,-1.7933,0.754017,1.25242,0.443664,0.0837062,1.30324,0.011755,1.37484,17.6359,
0.178208,-1.7635,0.74394,1.31012,0.351463,0.0602363,1.34055,0.00792503,1.37376,17.6537,
0.214781,-1.78249,0.757785,1.30865,0.440034,0.0846883,1.35463,0.0108628,1.37119,17.6875,
0.389737,-1.71,0.745291,1.45586,0.489235,0.0882306,1.50281,0.0102389,1.36984,17.7381,
1.32868,-1.2248,0.737818,1.81617,0.54858,0.129598,1.84246,0.0100422,1.34092,18.2372,
1.48091,-1.05445,0.723122,1.92305,0.451388,0.0876337,1.9401,0.00966692,1.33382,18.3395,
1.55155,-0.994026,0.724231,2.02121,0.34424,0.0938646,2.02504,0.0100429,1.33167,18.3726,
1.60511,-0.922101,0.735054,1.86267,0.552131,0.0753254,1.89923,0.0120091,1.33064,18.4233,
1.66644,-0.820352,0.719851,2.06563,0.444627,0.0807274,2.07813,0.0161612,1.33192,18.4619,
1.68154,-0.770524,0.70962,2.28617,0.413518,0.173402,2.27337,0.00909853,1.33154,18.474,
