1130_4_led.csv
x,y,z,r,p,y,ori,ms,dpth,t
0.970876,1.69658,0.553032,-0.0178442,-0.105401,-2.41423,2.41626,0.0161548,2.41081,7.57989,
1.02389,1.73987,0.561366,-0.0119035,-0.0931418,-2.47291,2.47423,0.017071,2.41355,7.60569,
1.0073,1.72077,0.557971,-0.0218697,-0.0996077,-2.50719,2.50913,0.0145762,2.41643,7.63123,
1.0351,1.75243,0.564768,-0.0113223,-0.0781827,-2.46474,2.46573,0.0158441,2.4193,7.66073,
1.02765,1.74636,0.563594,-0.0166633,-0.0598536,-2.4468,2.44765,0.0158501,2.42264,7.68831,
1.00937,1.72625,0.557274,-0.017966,-0.113364,-2.47441,2.47657,0.0155485,2.42264,7.71664,
1.04636,1.75079,0.567631,-0.0217982,-0.0559331,-2.58391,2.58478,0.0162985,2.42787,7.74564,
1.03922,1.74241,0.564516,-0.0273101,-0.0700211,-2.59071,2.59206,0.0148489,2.43174,7.77208,
1.01971,1.73664,0.561151,-0.0188905,-0.0902415,-2.47334,2.47493,0.0157552,2.43239,7.79954,
1.02502,1.74279,0.56231,-0.017194,-0.088846,-2.46389,2.46538,0.0165656,2.43573,7.82923,
1.03021,1.74849,0.563822,-0.0201741,-0.0851286,-2.46575,2.46728,0.0158947,2.44027,7.85533,
1.02888,1.74539,0.56272,-0.0179286,-0.0875789,-2.47391,2.47539,0.0164394,2.44254,7.88506,
1.03081,1.74805,0.563454,-0.0204114,-0.0854077,-2.4661,2.46765,0.0154402,2.4455,7.91169,
0.997375,1.72709,0.560916,-0.0180941,-0.0593211,-2.37326,2.37418,0.0160327,2.44732,7.94162,
0.998795,1.72971,0.563878,-0.0165321,-0.00855026,-2.34823,2.34833,0.0155222,2.45052,7.96697,
1.02446,1.75756,0.563136,-0.00730604,-0.0854618,-2.31421,2.31533,0.0161605,2.45052,7.99719,
0.998451,1.73262,0.564035,-0.0134464,-0.0164059,-2.33056,2.33072,0.0149736,2.45787,8.02285,
1.00463,1.74124,0.561344,-0.00865748,-0.0659819,-2.28674,2.28753,0.018115,2.46011,8.05503,
0.991357,1.73474,0.566188,-0.00616635,0.0307504,-2.22692,2.22695,0.0173416,2.46011,8.08215,
1.06202,1.77935,0.571521,-0.0162054,-0.0275552,-2.45138,2.4517,0.0153811,2.46345,8.10704,
1.03757,1.75561,0.565334,-0.0105856,-0.0776115,-2.44973,2.4507,0.0155532,2.468,8.13553,
1.06449,1.76959,0.572807,-0.0256935,-0.0149672,-2.56519,2.56545,0.0157852,2.468,8.16041,
1.10379,1.80963,0.577634,-0.01331,-0.0310382,-2.52933,2.52962,0.014848,2.4733,8.18897,
1.06293,1.76537,0.570312,-0.0170587,-0.0595784,-2.59874,2.59952,0.0158722,2.47701,8.21694,
1.06927,1.78896,0.572289,-0.00955172,-0.0515298,-2.41943,2.41994,0.0149064,2.47701,8.24411,
1.06633,1.78563,0.571762,-0.00945215,-0.0444585,-2.41712,2.41753,0.014838,2.48218,8.27177,
1.04254,1.77078,0.567717,0.00285374,-0.0644669,-2.35353,2.35387,0.016196,2.48512,8.30044,
1.0771,1.79191,0.573574,-0.00674924,-0.0381663,-2.45231,2.45258,0.0161262,2.48632,8.32819,
1.07395,1.79012,0.572024,-0.00943058,-0.0496046,-2.44074,2.4412,0.0155258,2.48632,8.35598,
1.06702,1.78265,0.572618,-0.0108751,-0.0303806,-2.44695,2.44721,0.0162654,2.4943,8.38505,
1.07094,1.78251,0.574281,-0.0149962,-0.0209604,-2.49277,2.49299,0.0155401,2.49875,8.41284,
1.0639,1.77359,0.572469,-0.0170983,-0.016773,-2.50296,2.50315,0.0149767,2.49912,8.44183,
1.05754,1.75203,0.574122,-0.0202275,0.0199802,-2.65663,2.65648,0.0161185,2.50589,8.46888,
1.06572,1.77242,0.571732,-0.0203408,-0.0356458,-2.52601,2.52651,0.0158465,2.50589,8.49547,
1.05604,1.76259,0.572241,-0.0289381,0.00593504,-2.53448,2.53446,0.0149114,2.51146,8.52371,
1.05218,1.75773,0.562325,-0.0326529,-0.125713,-2.53519,2.53856,0.0146434,2.51467,8.55044,
1.048,1.7534,0.569958,-0.0144197,-0.0320363,-2.54961,2.54994,0.0155988,2.51583,8.58141,
1.08399,1.79148,0.570672,-0.00318138,-0.0595857,-2.50006,2.50045,0.0187445,2.51882,8.6123,
