0212_4_aru.csv
x,y,z,r,p,y,ori,ms,dpth,t
-1.39612,-0.378668,0.433031,1.36468,2.89535,-3.06432,1.7998,0.0133491,1.0401,23.9853,
-1.37402,-0.358214,0.434729,1.12558,3.00557,-3.12251,2.02028,0.00998187,1.0401,23.9981,
-1.39272,-0.3776,0.433068,1.27392,2.93256,-3.07515,1.88345,0.0112379,1.04662,24.0126,
-1.39621,-0.378693,0.433392,1.36479,2.8948,-3.06441,1.79975,0.0098207,1.04844,24.0275,
-1.38284,-0.367058,0.437616,1.23882,2.82067,-3.05308,1.9364,0.0158694,1.04989,24.0579,
-1.36859,-0.351875,0.441058,1.11495,2.8017,-3.09646,2.05244,0.0112624,1.05257,24.0753,
-1.37518,-0.353084,0.434929,1.2572,2.91622,-3.10336,1.89814,0.0196154,1.05538,24.1037,
-1.39458,-0.375997,0.43276,1.36267,2.88629,-3.06261,1.80331,0.0138359,1.05853,24.1216,
-1.39507,-0.377694,0.430813,1.36255,2.89793,-3.06602,1.80129,0.0124085,1.06077,24.1371,
-1.39526,-0.37793,0.431537,1.36286,2.89653,-3.06595,1.80119,0.0135791,1.06288,24.1538,
-1.36856,-0.352017,0.437262,1.11093,2.80563,-3.09857,2.05552,0.0133009,1.06517,24.1714,
-1.36856,-0.352031,0.437291,1.11091,2.80558,-3.09867,2.05553,0.0142555,1.06558,24.1884,
-1.37528,-0.353439,0.432486,1.2545,2.91915,-3.10598,1.9002,0.0119791,1.0684,24.2044,
-1.37933,-0.354797,0.431606,1.35395,2.88602,-3.09454,1.80711,0.0113082,1.06909,24.2197,
-1.36623,-0.350923,0.436155,1.0628,2.80735,-3.11084,2.10035,0.0102687,1.07104,24.2343,
-1.38225,-0.366263,0.433099,1.23315,2.82512,-3.05754,1.94044,0.0101683,1.0729,24.2482,
-1.35809,-0.331355,0.435728,1.27442,2.92817,-3.07954,1.88287,0.0103366,1.07776,24.2803,
-1.35689,-0.330881,0.434505,1.27302,2.92966,-3.07891,1.88417,0.0127945,1.0786,24.3018,
-1.35692,-0.330535,0.436948,1.27448,2.92603,-3.07848,1.88318,0.0138302,1.08034,24.3212,
-1.35716,-0.330272,0.43675,1.2747,2.92633,-3.07835,1.88294,0.0129499,1.08182,24.3379,
-1.38119,-0.356321,0.432767,1.45064,2.87006,-3.03043,1.72477,0.011873,1.08391,24.3535,
-1.35684,-0.330426,0.436295,1.2742,2.92755,-3.07847,1.88329,0.0114059,1.08555,24.3681,
-1.34855,-0.321141,0.439662,1.2418,2.8129,-3.05585,1.93418,0.0111809,1.08876,24.3827,
-1.35381,-0.328098,0.434954,1.24718,2.92904,-3.0849,1.90908,0.00871062,1.08988,24.3951,
-1.37492,-0.351879,0.430735,1.35902,2.89924,-3.04295,1.80816,0.0098238,1.09162,24.4107,
-1.37383,-0.345779,0.43118,1.47007,2.93625,-3.03091,1.69502,0.00998282,1.09325,24.4294,
-1.37387,-0.345878,0.431602,1.47026,2.93526,-3.03065,1.695,0.0134337,1.09591,24.4494,
