1130_4_uav.csv
x,y,z,r,p,y,ori,ms,dpth,t
0.873708,1.50917,0.48666,-0.0632904,-0.050267,-2.4987,2.50084,0,0,5.53584,
0.874842,1.51022,0.486712,-0.0785192,-0.0519109,-2.49565,2.49843,0,0,5.56439,
0.876738,1.51234,0.486651,-0.0624074,-0.047291,-2.49834,2.50033,0,0,5.59613,
0.881568,1.51691,0.486716,-0.0586221,-0.0477374,-2.49924,2.50111,0,0,5.61983,
0.883109,1.51846,0.486835,-0.079555,-0.0498457,-2.49542,2.49814,0,0,5.64932,
0.884491,1.52002,0.486785,-0.0757326,-0.0463614,-2.49783,2.50025,0,0,5.68106,
0.889779,1.5253,0.487116,-0.0750185,-0.0505795,-2.49711,2.49969,0,0,5.71701,
0.891638,1.52733,0.48718,-0.071396,-0.0469494,-2.50095,2.50323,0,0,5.7454,
0.893531,1.52934,0.487243,-0.0905352,-0.051201,-2.49568,2.4989,0,0,5.76474,
0.8945,1.53038,0.487355,-0.0670251,-0.0446522,-2.49979,2.50183,0,0,5.78978,
0.897486,1.53367,0.487419,-0.0813503,-0.0507126,-2.49745,2.50028,0,0,5.81461,
0.901695,1.53821,0.487719,-0.077811,-0.0488432,-2.49635,2.49896,0,0,5.86023,
0.901695,1.53821,0.487719,-0.077811,-0.0488432,-2.49635,2.49896,0,0,5.88172,
0.906496,1.54363,0.487804,-0.0843012,-0.0480203,-2.49741,2.50022,0,0,5.90564,
0.906496,1.54363,0.487804,-0.0843012,-0.0480203,-2.49741,2.50022,0,0,5.93601,
0.910962,1.54871,0.488027,-0.0778093,-0.050413,-2.49579,2.49847,0,0,5.96283,
0.912678,1.55087,0.488059,-0.0938365,-0.0512411,-2.49631,2.49967,0,0,5.99142,
0.91548,1.55416,0.488147,-0.0936817,-0.0512902,-2.49539,2.49875,0,0,6.0221,
0.917269,1.55621,0.488392,-0.0829765,-0.0502344,-2.49607,2.49894,0,0,6.0487,
0.919844,1.55925,0.488647,-0.0854693,-0.0486965,-2.49693,2.49981,0,0,6.06896,
0.920688,1.5603,0.48864,-0.0946805,-0.049757,-2.49776,2.50107,0,0,6.09424,
0.923794,1.56403,0.489038,-0.0792902,-0.0487236,-2.49694,2.49959,0,0,6.12342,
0.926807,1.56774,0.489113,-0.0841337,-0.0500046,-2.49747,2.50037,0,0,6.15234,
0.926807,1.56774,0.489113,-0.0841337,-0.0500046,-2.49747,2.50037,0,0,6.17894,
0.930536,1.57244,0.489562,-0.0904475,-0.0449901,-2.49577,2.49865,0,0,6.20876,
0.933084,1.57557,0.489934,-0.0822101,-0.0498337,-2.49926,2.50207,0,0,6.23844,
0.933497,1.57612,0.489922,-0.0849918,-0.0506776,-2.49915,2.50211,0,0,6.26295,
0.936154,1.57942,0.490263,-0.0666306,-0.0457475,-2.5044,2.50646,0,0,6.29123,
0.938067,1.58178,0.490341,-0.0892646,-0.0480837,-2.49813,2.50113,0,0,6.31681,
0.940109,1.58437,0.490545,-0.084569,-0.0501626,-2.49836,2.50128,0,0,6.34734,
0.942483,1.58755,0.490813,-0.0846173,-0.0475368,-2.49626,2.49905,0,0,6.37661,
0.9428,1.58805,0.490781,-0.0691117,-0.0454396,-2.50221,2.50435,0,0,6.40286,
0.946598,1.59277,0.490967,-0.0865976,-0.0500243,-2.49789,2.50089,0,0,6.43005,
0.947192,1.59369,0.491086,-0.0625343,-0.0499254,-2.50319,2.50528,0,0,6.46003,
0.947192,1.59369,0.491086,-0.0625343,-0.0499254,-2.50319,2.50528,0,0,6.48499,
0.952396,1.60039,0.491399,-0.0868509,-0.0521421,-2.5006,2.50372,0,0,6.51464,
0.954267,1.6028,0.491627,-0.0867938,-0.0497057,-2.49679,2.49978,0,0,6.54498,
0.956697,1.6059,0.491726,-0.0852864,-0.0507313,-2.49953,2.50251,0,0,6.57132,
0.956697,1.6059,0.491726,-0.0852864,-0.0507313,-2.49953,2.50251,0,0,6.59748,
0.960043,1.61039,0.492281,-0.0859905,-0.0518835,-2.49828,2.50135,0,0,6.62683,
0.962326,1.61343,0.492339,-0.0707443,-0.0487544,-2.50317,2.5055,0,0,6.6561,
0.963918,1.6157,0.492406,-0.0806926,-0.047969,-2.50249,2.50515,0,0,6.68055,
0.965405,1.61754,0.492611,-0.088276,-0.0523064,-2.49997,2.50315,0,0,6.7107,
0.96788,1.62101,0.492944,-0.0842663,-0.0534724,-2.49902,2.5021,0,0,6.7396,
0.97006,1.62356,0.492748,-0.0822671,-0.0511493,-2.50228,2.50515,0,0,6.76985,
0.975281,1.63021,0.493177,-0.0862863,-0.0503864,-2.50099,2.50399,0,0,6.83963,
0.977863,1.63367,0.493276,-0.0938487,-0.0538258,-2.50012,2.50362,0,0,6.91259,
0.981515,1.63852,0.493504,-0.0799953,-0.0491353,-2.50239,2.50508,0,0,6.9496,
0.981515,1.63852,0.493504,-0.0799953,-0.0491353,-2.50239,2.50508,0,0,6.9696,
0.981515,1.63852,0.493504,-0.0799953,-0.0491353,-2.50239,2.50508,0,0,6.99151,
0.98763,1.64588,0.493898,-0.100659,-0.051383,-2.49721,2.50086,0,0,7.02233,
0.988085,1.64635,0.493955,-0.0936783,-0.0528373,-2.49782,2.50126,0,0,7.04998,
0.990672,1.64975,0.494111,-0.0776114,-0.0506307,-2.50491,2.50759,0,0,7.0733,
0.992552,1.65182,0.494208,-0.0934957,-0.0546196,-2.49967,2.50319,0,0,7.10298,
