1130_4_uav.csv
x,y,z,r,p,y,ori,ms,dpth,t
0.942483,1.58755,0.490813,-0.0846173,-0.0475368,-2.49626,2.49905,0,0,7.23007,
0.9428,1.58805,0.490781,-0.0691117,-0.0454396,-2.50221,2.50435,0,0,7.24427,
0.946598,1.59277,0.490967,-0.0865976,-0.0500243,-2.49789,2.50089,0,0,7.26052,
0.947192,1.59369,0.491086,-0.0625343,-0.0499254,-2.50319,2.50528,0,0,7.27789,
0.947192,1.59369,0.491086,-0.0625343,-0.0499254,-2.50319,2.50528,0,0,7.29495,
0.952396,1.60039,0.491399,-0.0868509,-0.0521421,-2.5006,2.50372,0,0,7.31035,
0.954267,1.6028,0.491627,-0.0867938,-0.0497057,-2.49679,2.49978,0,0,7.3313,
0.956697,1.6059,0.491726,-0.0852864,-0.0507313,-2.49953,2.50251,0,0,7.34353,
0.958969,1.60892,0.492056,-0.0857055,-0.0510639,-2.49903,2.50204,0,0,7.36223,
0.960043,1.61039,0.492281,-0.0859905,-0.0518835,-2.49828,2.50135,0,0,7.37976,
0.962326,1.61343,0.492339,-0.0707443,-0.0487544,-2.50317,2.5055,0,0,7.39417,
0.963918,1.6157,0.492406,-0.0806926,-0.047969,-2.50249,2.50515,0,0,7.41106,
0.965405,1.61754,0.492611,-0.088276,-0.0523064,-2.49997,2.50315,0,0,7.42945,
0.96788,1.62101,0.492944,-0.0842663,-0.0534724,-2.49902,2.5021,0,0,7.4448,
0.97006,1.62356,0.492748,-0.0822671,-0.0511493,-2.50228,2.50515,0,0,7.4734,
0.977502,1.63319,0.493311,-0.0901804,-0.052508,-2.50036,2.50363,0,0,7.53562,
0.979805,1.63605,0.49343,-0.0894781,-0.0510934,-2.498,2.50117,0,0,7.55578,
0.981515,1.63852,0.493504,-0.0799953,-0.0491353,-2.50239,2.50508,0,0,7.56754,
0.981515,1.63852,0.493504,-0.0799953,-0.0491353,-2.50239,2.50508,0,0,7.58059,
0.986579,1.64455,0.493954,-0.0638384,-0.0491165,-2.50343,2.50553,0,0,7.60728,
0.988085,1.64635,0.493955,-0.0936783,-0.0528373,-2.49782,2.50126,0,0,7.62249,
0.989494,1.64822,0.494,-0.0904807,-0.053808,-2.4993,2.50266,0,0,7.63957,
0.991831,1.651,0.494284,-0.0875436,-0.0540896,-2.4974,2.50065,0,0,7.66001,
0.993261,1.65267,0.49431,-0.0971319,-0.0541593,-2.49759,2.50125,0,0,7.67246,
0.995617,1.65548,0.494587,-0.0877682,-0.0554905,-2.49761,2.50094,0,0,7.68637,
0.996387,1.65648,0.494714,-0.0803899,-0.055134,-2.50214,2.50514,0,0,7.69945,
0.997861,1.65813,0.494937,-0.0884843,-0.0554613,-2.49604,2.4994,0,0,7.72004,
1.00136,1.66211,0.495175,-0.0893663,-0.0558584,-2.49644,2.49986,0,0,7.73285,
1.00316,1.66427,0.495396,-0.0886642,-0.0547106,-2.49489,2.49823,0,0,7.75372,
1.00432,1.66563,0.495603,-0.0810911,-0.0539255,-2.4966,2.49957,0,0,7.7664,
1.0047,1.66611,0.49553,-0.0737292,-0.0503216,-2.50169,2.5042,0,0,7.77909,
1.0057,1.66736,0.495716,-0.0916436,-0.0567885,-2.49577,2.49934,0,0,7.79768,
1.0103,1.67257,0.496118,-0.085278,-0.0492664,-2.49622,2.49913,0,0,7.81397,
1.01244,1.67457,0.496294,-0.0926605,-0.0575076,-2.49404,2.4977,0,0,7.83944,
1.01281,1.67507,0.496249,-0.0804534,-0.0532188,-2.49831,2.50122,0,0,7.8596,
1.01613,1.67892,0.496779,-0.0792233,-0.05348,-2.49881,2.50169,0,0,7.87009,
1.01832,1.68131,0.497124,-0.0756327,-0.055349,-2.49855,2.50137,0,0,7.885,
1.01919,1.68215,0.497184,-0.0875123,-0.0604072,-2.49316,2.49675,0,0,7.90038,
1.02047,1.68355,0.497054,-0.083936,-0.055223,-2.49617,2.49933,0,0,7.91423,
1.02362,1.68684,0.497547,-0.0947756,-0.058654,-2.49152,2.49534,0,0,7.93484,
1.02511,1.68849,0.497662,-0.0858315,-0.0535356,-2.49571,2.49887,0,0,7.95114,
1.0271,1.69059,0.49764,-0.0927834,-0.0545431,-2.49339,2.4969,0,0,7.96696,
1.03027,1.69378,0.498102,-0.0797912,-0.054887,-2.49535,2.49832,0,0,7.98985,
1.03162,1.69489,0.49832,-0.0895545,-0.0569111,-2.48961,2.4931,0,0,8.00533,
1.03347,1.69701,0.498595,-0.0911317,-0.0592156,-2.49001,2.4937,0,0,8.01799,
1.03723,1.70049,0.49902,-0.0905037,-0.0613739,-2.48925,2.49303,0,0,8.04709,
1.03723,1.70049,0.49902,-0.0905037,-0.0613739,-2.48925,2.49303,0,0,8.05973,
1.04036,1.70389,0.499307,-0.0937799,-0.0614192,-2.48934,2.49328,0,0,8.07248,
1.04162,1.70504,0.499481,-0.0948219,-0.0612909,-2.48893,2.49291,0,0,8.08463,
1.04273,1.70616,0.499686,-0.0845702,-0.0646062,-2.49,2.49369,0,0,8.1015,
1.046,1.70916,0.500151,-0.0897394,-0.0631798,-2.4903,2.49414,0,0,8.11747,
1.04769,1.71089,0.500079,-0.0832428,-0.0546831,-2.49215,2.49526,0,0,8.13528,
1.05109,1.71402,0.50059,-0.0902414,-0.0611036,-2.48868,2.49244,0,0,8.1589,
1.05109,1.71402,0.50059,-0.0902414,-0.0611036,-2.48868,2.49244,0,0,8.16999,
1.05362,1.7163,0.500924,-0.0937993,-0.0611639,-2.48521,2.48915,0,0,8.18458,
1.05697,1.71941,0.50119,-0.0883167,-0.0614286,-2.4863,2.49,0,0,8.20429,
1.05985,1.72207,0.501555,-0.0945994,-0.0581185,-2.48479,2.48859,0,0,8.22683,
1.06041,1.72272,0.501506,-0.085876,-0.0632226,-2.48886,2.49253,0,0,8.23759,
1.06041,1.72272,0.501506,-0.085876,-0.0632226,-2.48886,2.49253,0,0,8.25078,
1.06313,1.72487,0.50195,-0.0884264,-0.0625868,-2.48521,2.48898,0,0,8.26768,
1.06643,1.72802,0.502275,-0.0931985,-0.0611375,-2.48409,2.488,0,0,8.28629,
1.07052,1.73135,0.502557,-0.0907425,-0.0629991,-2.48185,2.48575,0,0,8.31009,
1.07317,1.73368,0.502783,-0.0909179,-0.0643586,-2.48324,2.48722,0,0,8.33091,
