0212_uav.csv
x,y,z,r,p,y,ori,ms,dpth,t
-1.32463,1.87656,0.67047,-0.221561,0.221842,-2.21935,2.20702,0,0,7.33085,
-1.34032,1.86287,0.670141,-0.224378,0.210153,-2.19691,2.18544,0,0,7.35072,
-1.39054,1.81622,0.670314,-0.251862,0.196827,-2.16139,2.15027,0,0,7.37154,
-1.41452,1.79278,0.670214,-0.215622,0.215256,-2.14579,2.13522,0,0,7.39577,
-1.4434,1.76361,0.669697,-0.224692,0.209565,-2.12415,2.11379,0,0,7.41781,
-1.48513,1.71885,0.66937,-0.209091,0.225299,-2.10197,2.09196,0,0,7.43848,
-1.51233,1.6879,0.669256,-0.227757,0.217733,-2.06925,2.05923,0,0,7.46071,
-1.54317,1.65127,0.669658,-0.234317,0.208662,-2.0454,2.036,0,0,7.48235,
-1.56452,1.62469,0.669883,-0.211079,0.213382,-2.04576,2.037,0,0,7.50245,
-1.58974,1.59244,0.669806,-0.219376,0.218618,-2.00503,1.99639,0,0,7.52885,
-1.63004,1.53704,0.66969,-0.205032,0.233279,-1.97367,1.96571,0,0,7.5499,
-1.64967,1.50878,0.669703,-0.20681,0.229619,-1.95862,1.95093,0,0,7.57007,
-1.67253,1.47407,0.669717,-0.2298,0.218163,-1.92942,1.92178,0,0,7.59163,
-1.69801,1.43365,0.669554,-0.206054,0.23409,-1.91053,1.90363,0,0,7.61427,
-1.72634,1.38612,0.669623,-0.206569,0.230331,-1.88495,1.87857,0,0,7.6396,
-1.74717,1.34959,0.670007,-0.220863,0.227351,-1.85871,1.85238,0,0,7.66176,
-1.76612,1.3137,0.669373,-0.200256,0.236167,-1.8403,1.83492,0,0,7.68654,
-1.79422,1.25785,0.669051,-0.209457,0.226036,-1.80972,1.80472,0,0,7.70831,
-1.81204,1.22025,0.668931,-0.200249,0.231596,-1.78869,1.78433,0,0,7.73152,
-1.82945,1.18188,0.669245,-0.210066,0.212645,-1.77475,1.77062,0,0,7.75238,
-1.84809,1.13717,0.669031,-0.206957,0.245084,-1.7304,1.72697,0,0,7.77199,
-1.86096,1.10493,0.669234,-0.195081,0.224228,-1.73068,1.72763,0,0,7.79247,
-1.87581,1.06572,0.668947,-0.210172,0.212525,-1.70523,1.70242,0,0,7.8168,
-1.89615,1.0065,0.668566,-0.203487,0.223086,-1.67862,1.67639,0,0,7.83877,
-1.90905,0.966627,0.668265,-0.211595,0.203631,-1.6557,1.65396,0,0,7.86114,
-1.92324,0.919485,0.669136,-0.233178,0.177513,-1.63151,1.63102,0,0,7.88275,
-1.93212,0.886195,0.668583,-0.210582,0.204337,-1.61273,1.61185,0,0,7.90343,
-1.94226,0.845416,0.668153,-0.198222,0.207923,-1.59763,1.59711,0,0,7.92561,
-1.94961,0.81165,0.667678,-0.209207,0.205883,-1.57021,1.57022,0,0,7.94732,
-1.96519,0.736378,0.667592,-0.193198,0.218542,-1.54026,1.54108,0,0,7.97169,
-1.9714,0.701707,0.667795,-0.208379,0.206964,-1.52015,1.52126,0,0,7.9955,
-1.97768,0.660977,0.667712,-0.189536,0.226971,-1.49747,1.49947,0,0,8.01555,
-1.98327,0.619639,0.667854,-0.201449,0.221369,-1.47591,1.47823,0,0,8.03495,
-1.98936,0.564166,0.668108,-0.189628,0.23269,-1.46113,1.4642,0,0,8.05856,
-1.99449,0.5085,0.667899,-0.194789,0.219829,-1.42126,1.42489,0,0,8.07866,
-1.99635,0.474287,0.667147,-0.196256,0.223643,-1.41417,1.4181,0,0,8.09955,
-1.99894,0.425164,0.667049,-0.205123,0.202975,-1.38902,1.39318,0,0,8.12197,
-1.99958,0.390378,0.667576,-0.17542,0.229682,-1.3591,1.36478,0,0,8.14576,
-1.99919,0.32791,0.666905,-0.185884,0.236449,-1.34509,1.35148,0,0,8.16835,
-1.99817,0.286262,0.666723,-0.206737,0.212726,-1.31207,1.31862,0,0,8.191,
-1.9959,0.244515,0.66674,-0.200227,0.226294,-1.30082,1.30812,0,0,8.21364,
-1.99296,0.202951,0.666871,-0.190501,0.226893,-1.27985,1.28767,0,0,8.23539,
-1.98917,0.161204,0.666513,-0.200873,0.218666,-1.25595,1.2643,0,0,8.25572,
-1.98598,0.133497,0.666413,-0.193567,0.225302,-1.24842,1.25718,0,0,8.27471,
-1.97875,0.0780682,0.666413,-0.197616,0.224126,-1.21854,1.22831,0,0,8.29475,
-1.97246,0.0365238,0.666745,-0.203188,0.228453,-1.19315,1.20426,0,0,8.31629,
