1130_4_led.csv
x,y,z,r,p,y,ori,ms,dpth,t
0.934285,1.63451,0.550009,-0.0096547,-0.0576918,-2.56247,2.563,0.0142574,2.33873,8.31608,
0.974474,1.67982,0.556565,-0.00429873,-0.0369921,-2.50683,2.50702,0.0159562,2.34475,8.35988,
0.959441,1.66671,0.55559,0.00127091,-0.0331144,-2.4898,2.48987,0.0182097,2.35419,8.38116,
0.979467,1.68874,0.561384,-0.000934496,0.00956172,-2.47098,2.47099,0.0178521,2.35716,8.40188,
0.959032,1.66463,0.557506,-0.0114275,0.00211324,-2.53403,2.53403,0.0170877,2.36085,8.422,
0.960268,1.6693,0.556615,-0.005756,-0.0140004,-2.49143,2.49149,0.0169919,2.36293,8.44211,
0.966741,1.67446,0.555489,-0.00755462,-0.0552296,-2.52046,2.52092,0.0179994,2.36777,8.46388,
0.957401,1.66502,0.553914,-0.0166066,-0.0434467,-2.51313,2.51366,0.0160778,2.36997,8.48338,
0.990355,1.69882,0.56047,-0.0121544,-0.0213313,-2.5157,2.51588,0.0163448,2.37524,8.50348,
1.01676,1.73219,0.565937,-0.0127443,-0.0108411,-2.45158,2.45168,0.0170665,2.37812,8.52392,
0.987589,1.68631,0.556838,-0.0197447,-0.084564,-2.63691,2.63823,0.0183835,2.38063,8.54497,
0.967181,1.67434,0.5542,-0.0260886,-0.0570402,-2.55007,2.55111,0.0185316,2.38214,8.567,
0.973531,1.68226,0.551462,-0.0235841,-0.119422,-2.54192,2.54447,0.0157247,2.38895,8.58505,
0.994904,1.70729,0.556885,-0.0234199,-0.0990993,-2.5179,2.5199,0.0157845,2.39196,8.60295,
0.999312,1.71404,0.558713,-0.0162759,-0.0797069,-2.48594,2.48715,0.0178325,2.39244,8.62451,
0.989316,1.70015,0.555217,-0.023257,-0.0944383,-2.52897,2.53081,0.0156989,2.39927,8.6424,
0.99941,1.71232,0.559241,-0.0261038,-0.0624283,-2.50757,2.50876,0.0166094,2.40216,8.66211,
1.01801,1.72191,0.561548,-0.0193129,-0.0742018,-2.59153,2.59266,0.0179839,2.40394,8.68315,
0.997649,1.71258,0.559235,-0.0256663,-0.0493317,-2.49052,2.49142,0.0162683,2.40842,8.70499,
0.970974,1.69655,0.552616,-0.0180813,-0.105636,-2.41422,2.41627,0.0154231,2.41137,8.72267,
1.0239,1.73977,0.561471,-0.011711,-0.093084,-2.47304,2.47435,0.0193164,2.41643,8.74523,
1.00724,1.72083,0.558149,-0.0218763,-0.0995268,-2.50709,2.50903,0.0185704,2.41986,8.76748,
1.03534,1.75235,0.563968,-0.0114225,-0.0785815,-2.46487,2.46587,0.0201957,2.42264,8.79037,
1.00864,1.72661,0.558878,-0.0174488,-0.112541,-2.4741,2.4762,0.0199153,2.42787,8.81365,
1.04691,1.75052,0.566644,-0.0223198,-0.0565443,-2.58407,2.58497,0.0183761,2.43174,8.83461,
1.01965,1.73675,0.561226,-0.0187386,-0.0901612,-2.47337,2.47495,0.0158386,2.43406,8.85511,
1.02502,1.74279,0.56231,-0.017194,-0.088846,-2.46389,2.46538,0.0188203,2.43573,8.87605,
1.03023,1.74842,0.564052,-0.0202447,-0.085051,-2.46577,2.4673,0.0164371,2.44151,8.89585,
1.02889,1.74526,0.563036,-0.0177488,-0.0874169,-2.47401,2.47548,0.0154927,2.4455,8.91442,
1.03034,1.74837,0.563763,-0.0202742,-0.0852265,-2.46581,2.46735,0.0175266,2.44732,8.93506,
0.998057,1.72683,0.560215,-0.018461,-0.0596679,-2.37349,2.37443,0.0158536,2.45052,8.95404,
1.02364,1.75783,0.564214,-0.00663003,-0.0849238,-2.31404,2.31512,0.0161173,2.45536,8.97259,
0.998934,1.7324,0.56324,-0.0139646,-0.0168197,-2.33076,2.33093,0.0164738,2.45931,8.99241,
1.00463,1.74124,0.561344,-0.00865748,-0.0659819,-2.28674,2.28753,0.0176849,2.46011,9.01305,
0.991526,1.7348,0.56606,-0.00619695,0.0306881,-2.22692,2.22694,0.019712,2.46422,9.03691,
1.03757,1.75561,0.565334,-0.0105856,-0.0776115,-2.44973,2.4507,0.0180018,2.468,9.05813,
1.0646,1.7695,0.572377,-0.0257629,-0.0151545,-2.56524,2.5655,0.0154936,2.4733,9.07609,
1.10313,1.8099,0.578538,-0.0129256,-0.030534,-2.52909,2.52937,0.0190132,2.47701,9.0983,
1.06346,1.76518,0.569635,-0.017324,-0.0600213,-2.59895,2.59975,0.0201833,2.48218,9.12201,
1.06633,1.78563,0.571762,-0.00945215,-0.0444585,-2.41712,2.41753,0.015753,2.48218,9.14036,
1.04272,1.77071,0.567499,0.00275551,-0.064582,-2.35352,2.35386,0.0189657,2.48632,9.16243,
1.0771,1.79191,0.573574,-0.00674924,-0.0381663,-2.45231,2.45258,0.0196426,2.48632,9.18644,
1.0669,1.78297,0.57228,-0.0111904,-0.0306652,-2.44686,2.44713,0.0175376,2.49875,9.20711,
1.07147,1.78221,0.573501,-0.0153362,-0.0214141,-2.49303,2.49325,0.0166769,2.49912,9.22694,
1.0639,1.77359,0.572469,-0.0170983,-0.016773,-2.50296,2.50315,0.0176582,2.50589,9.24802,
1.05712,1.75225,0.574676,-0.0200329,0.0203617,-2.65636,2.65621,0.0182459,2.5084,9.26868,
1.05604,1.76259,0.572241,-0.0289381,0.00593504,-2.53448,2.53446,0.0149677,2.51146,9.28777,
1.05207,1.75766,0.562858,-0.0323596,-0.1254,-2.5353,2.53864,0.0158842,2.51467,9.3064,
1.048,1.7534,0.569958,-0.0144197,-0.0320363,-2.54961,2.54994,0.0156901,2.51583,9.32504,
1.08399,1.79148,0.570672,-0.00318138,-0.0595857,-2.50006,2.50045,0.0170419,2.51882,9.34487,
1.10547,1.81369,0.5751,-0.0080979,-0.0561218,-2.4657,2.4662,0.0172868,2.52368,9.3651,
