1130_4_uav.csv
x,y,z,r,p,y,ori,ms,dpth,t
1.04984,1.71283,0.500393,-0.0932459,-0.0609964,-2.48765,2.49154,0,0,8.91445,
1.05109,1.71402,0.50059,-0.0902414,-0.0611036,-2.48868,2.49244,0,0,8.93512,
1.05362,1.7163,0.500924,-0.0937993,-0.0611639,-2.48521,2.48915,0,0,8.95408,
1.05697,1.71941,0.50119,-0.0883167,-0.0614286,-2.4863,2.49,0,0,8.97266,
1.05985,1.72207,0.501555,-0.0945994,-0.0581185,-2.48479,2.48859,0,0,8.99245,
1.06041,1.72272,0.501506,-0.085876,-0.0632226,-2.48886,2.49253,0,0,9.01311,
1.06364,1.72547,0.50191,-0.0789252,-0.060603,-2.49068,2.49391,0,0,9.03694,
1.06643,1.72802,0.502275,-0.0931985,-0.0611375,-2.48409,2.488,0,0,9.05817,
1.07052,1.73135,0.502557,-0.0907425,-0.0629991,-2.48185,2.48575,0,0,9.07613,
1.07317,1.73368,0.502783,-0.0909179,-0.0643586,-2.48324,2.48722,0,0,9.09834,
1.07711,1.73727,0.50312,-0.0942254,-0.0628117,-2.48447,2.48852,0,0,9.12205,
1.07711,1.73727,0.50312,-0.0942254,-0.0628117,-2.48447,2.48852,0,0,9.14041,
1.08055,1.73973,0.503308,-0.0893082,-0.0643528,-2.48251,2.48642,0,0,9.16247,
1.08055,1.73973,0.503308,-0.0893082,-0.0643528,-2.48251,2.48642,0,0,9.18647,
1.09,1.74761,0.503729,-0.0799264,-0.058956,-2.4836,2.48679,0,0,9.20714,
1.09034,1.7479,0.503823,-0.0930961,-0.0671372,-2.48156,2.48581,0,0,9.22698,
1.09578,1.75204,0.503659,-0.091106,-0.0617075,-2.48035,2.48419,0,0,9.24806,
1.09756,1.75374,0.503806,-0.0864724,-0.0647147,-2.48258,2.48638,0,0,9.26874,
1.10013,1.75544,0.503804,-0.0917855,-0.0632604,-2.47772,2.4817,0,0,9.28782,
1.10251,1.75754,0.503638,-0.0757834,-0.0602841,-2.4811,2.48419,0,0,9.30643,
1.10336,1.75823,0.503598,-0.0789437,-0.058686,-2.48175,2.4849,0,0,9.32508,
1.10593,1.76002,0.50384,-0.0850133,-0.0657886,-2.47868,2.48247,0,0,9.34491,
1.10989,1.76316,0.503952,-0.0878295,-0.0611782,-2.47804,2.48171,0,0,9.36513,
1.11456,1.76664,0.503551,-0.0912694,-0.0579481,-2.47708,2.48073,0,0,9.38387,
1.12063,1.77088,0.503476,-0.0887531,-0.0552179,-2.47434,2.47773,0,0,9.42066,
1.12578,1.77462,0.50331,-0.0915635,-0.0575827,-2.47893,2.48257,0,0,9.45619,
1.127,1.7752,0.503227,-0.0816019,-0.0554336,-2.4758,2.4789,0,0,9.47459,
1.13232,1.77878,0.502988,-0.0940832,-0.0532682,-2.47484,2.47836,0,0,9.49416,
1.13342,1.77952,0.502851,-0.0968666,-0.0539688,-2.47366,2.47734,0,0,9.51502,
1.13641,1.78151,0.502813,-0.100555,-0.0490919,-2.47099,2.47455,0,0,9.53326,
1.14016,1.78372,0.502608,-0.0979971,-0.0459436,-2.47109,2.47436,0,0,9.5558,
1.14016,1.78372,0.502608,-0.0979971,-0.0459436,-2.47109,2.47436,0,0,9.57707,
1.14016,1.78372,0.502608,-0.0979971,-0.0459436,-2.47109,2.47436,0,0,9.59656,
1.14016,1.78372,0.502608,-0.0979971,-0.0459436,-2.47109,2.47436,0,0,9.6177,
1.14016,1.78372,0.502608,-0.0979971,-0.0459436,-2.47109,2.47436,0,0,9.63915,
1.14016,1.78372,0.502608,-0.0979971,-0.0459436,-2.47109,2.47436,0,0,9.66033,
1.15055,1.78958,0.502265,-0.102226,-0.0457147,-2.47183,2.47525,0,0,9.67778,
1.15055,1.78958,0.502265,-0.102226,-0.0457147,-2.47183,2.47525,0,0,9.69552,
1.16828,1.79792,0.501111,-0.112293,-0.0410305,-2.46601,2.46957,0,0,9.71342,
1.17032,1.79854,0.500989,-0.106934,-0.0410757,-2.46945,2.47279,0,0,9.73272,
1.17425,1.79987,0.500767,-0.0960394,-0.0414351,-2.46914,2.47208,0,0,9.75046,
1.17824,1.80136,0.500442,-0.103808,-0.044118,-2.46781,2.47121,0,0,9.77138,
1.17876,1.80156,0.500466,-0.101801,-0.0426002,-2.46757,2.4708,0,0,9.79439,
1.18474,1.80308,0.499959,-0.109865,-0.0400172,-2.4663,2.4697,0,0,9.81482,
1.18707,1.8037,0.499759,-0.105574,-0.0368965,-2.46538,2.46842,0,0,9.83399,
1.19289,1.805,0.499221,-0.116767,-0.038061,-2.46485,2.4684,0,0,9.85868,
1.19507,1.80537,0.499008,-0.117134,-0.036554,-2.46609,2.46955,0,0,9.88029,
1.19897,1.80588,0.498835,-0.107705,-0.0346827,-2.46372,2.46672,0,0,9.90064,
1.20112,1.80603,0.498581,-0.109053,-0.034375,-2.46427,2.46729,0,0,9.92233,
1.20386,1.80642,0.498425,-0.111938,-0.0278036,-2.46217,2.4649,0,0,9.94223,
1.20866,1.80651,0.497925,-0.109984,-0.0292528,-2.4624,2.46515,0,0,9.96064,
1.20981,1.80657,0.497727,-0.115753,-0.0279866,-2.46162,2.46449,0,0,9.97923,
1.21567,1.80625,0.497477,-0.108121,-0.0296203,-2.46292,2.46563,0,0,9.99941,
1.2176,1.80595,0.497292,-0.112264,-0.0293951,-2.46264,2.46547,0,0,10.0193,
1.22142,1.80565,0.497183,-0.108836,-0.0276586,-2.46247,2.46509,0,0,10.0375,
1.22612,1.80478,0.496855,-0.111536,-0.0263072,-2.46218,2.46481,0,0,10.0671,
1.22756,1.80417,0.496794,-0.109203,-0.0263412,-2.4627,2.46525,0,0,10.0869,
1.22756,1.80417,0.496794,-0.109203,-0.0263412,-2.4627,2.46525,0,0,10.1047,
1.23332,1.80278,0.496451,-0.100916,-0.0273147,-2.46257,2.46491,0,0,10.1236,
1.2367,1.80145,0.496087,-0.115974,-0.0291615,-2.46189,2.46484,0,0,10.1432,
1.2367,1.80145,0.496087,-0.115974,-0.0291615,-2.46189,2.46484,0,0,10.1631,
1.24231,1.7992,0.495778,-0.111552,-0.0263916,-2.46186,2.46449,0,0,10.1845,
1.24432,1.79823,0.495648,-0.109436,-0.0272403,-2.46259,2.4652,0,0,10.2037,
1.24913,1.79556,0.495338,-0.106185,-0.0247061,-2.46245,2.46481,0,0,10.2251,
1.25201,1.7938,0.495297,-0.107227,-0.0304984,-2.46393,2.46666,0,0,10.2466,
1.25367,1.79288,0.495094,-0.102224,-0.0239966,-2.46317,2.46537,0,0,10.2686,
1.25876,1.78902,0.494675,-0.107295,-0.0284047,-2.46553,2.46814,0,0,10.2873,
1.26071,1.78763,0.494272,-0.115934,-0.0241051,-2.46089,2.46353,0,0,10.3078,
1.26357,1.78516,0.494172,-0.102984,-0.0221428,-2.46321,2.46533,0,0,10.3291,
1.2664,1.78292,0.49387,-0.10648,-0.0245006,-2.46042,2.46278,0,0,10.3486,
1.26973,1.78,0.493592,-0.107806,-0.0266912,-2.46189,2.46441,0,0,10.3672,
1.27109,1.77877,0.493579,-0.104032,-0.0290123,-2.46292,2.46546,0,0,10.3836,
1.27296,1.77695,0.493441,-0.10616,-0.0298587,-2.46403,2.46668,0,0,10.4011,
1.27296,1.77695,0.493441,-0.10616,-0.0298587,-2.46403,2.46668,0,0,10.4209,
1.27883,1.77056,0.492867,-0.105129,-0.0300639,-2.46241,2.46504,0,0,10.4424,
1.27921,1.77003,0.492753,-0.113992,-0.0283058,-2.46177,2.4646,0,0,10.4617,
1.28575,1.76257,0.492336,-0.105856,-0.0280072,-2.46432,2.46686,0,0,10.4864,
1.28882,1.75874,0.492078,-0.107223,-0.0290037,-2.46262,2.46526,0,0,10.5106,
1.29062,1.75651,0.492052,-0.0964931,-0.0307759,-2.4629,2.46529,0,0,10.5333,
1.29461,1.75113,0.491604,-0.101462,-0.031267,-2.46425,2.46683,0,0,10.5519,
1.29687,1.74798,0.491384,-0.102589,-0.0301725,-2.46338,2.46594,0,0,10.5719,
1.29993,1.7438,0.491165,-0.103222,-0.0299491,-2.46452,2.46708,0,0,10.5904,
1.30221,1.74043,0.490868,-0.104687,-0.0328445,-2.46432,2.4671,0,0,10.6096,
1.30439,1.73715,0.49079,-0.0997688,-0.0340965,-2.46483,2.46751,0,0,10.6333,
1.30439,1.73715,0.49079,-0.0997688,-0.0340965,-2.46483,2.46751,0,0,10.6515,
1.31035,1.72764,0.490248,-0.122304,-0.033205,-2.4661,2.46954,0,0,10.6713,
1.31327,1.7234,0.490381,-0.0949653,-0.0306763,-2.46715,2.46948,0,0,10.6903,
1.31459,1.72131,0.490381,-0.0997181,-0.0321081,-2.46728,2.46985,0,0,10.7112,
1.31843,1.71486,0.490292,-0.0998286,-0.0307196,-2.46552,2.46802,0,0,10.7323,
1.32102,1.71024,0.490196,-0.0930596,-0.0313443,-2.46555,2.46785,0,0,10.7534,
1.32407,1.705,0.4901,-0.0941961,-0.0332683,-2.46527,2.46771,0,0,10.7741,
1.32616,1.7011,0.490145,-0.0969436,-0.0331334,-2.46616,2.46869,0,0,10.7953,
1.32968,1.69483,0.49004,-0.103324,-0.0326485,-2.46994,2.47265,0,0,10.8192,
1.33194,1.69086,0.490075,-0.0950885,-0.0369549,-2.46688,2.46955,0,0,10.8405,
1.33359,1.68755,0.489859,-0.101225,-0.0360905,-2.46729,2.47013,0,0,10.8587,
1.33923,1.67694,0.489972,-0.0931811,-0.0393538,-2.46962,2.47235,0,0,10.894,
1.3427,1.67025,0.490194,-0.093587,-0.0388462,-2.46802,2.47074,0,0,10.9337,
1.34828,1.65914,0.490414,-0.0891235,-0.0409061,-2.46927,2.47193,0,0,10.959,
1.34955,1.65646,0.490439,-0.0885984,-0.0414247,-2.4694,2.47207,0,0,10.9831,
1.34955,1.65646,0.490439,-0.0885984,-0.0414247,-2.4694,2.47207,0,0,11.0046,
1.35385,1.64765,0.490647,-0.0872934,-0.0408837,-2.47105,2.47364,0,0,11.0279,
1.35385,1.64765,0.490647,-0.0872934,-0.0408837,-2.47105,2.47364,0,0,11.0512,
1.36113,1.63258,0.490861,-0.0855408,-0.0424882,-2.47211,2.47472,0,0,11.0748,
1.36588,1.6227,0.490746,-0.0865182,-0.0446367,-2.47001,2.47276,0,0,11.0975,
1.36886,1.6163,0.490718,-0.0957522,-0.0454696,-2.4701,2.47326,0,0,11.1217,
1.36932,1.61532,0.490779,-0.0893371,-0.0444024,-2.47103,2.47388,0,0,11.1433,
1.37291,1.60799,0.490751,-0.0904677,-0.0443602,-2.47433,2.47721,0,0,11.1673,
1.37766,1.59795,0.490557,-0.0838102,-0.0453553,-2.47091,2.4736,0,0,11.1886,
1.37766,1.59795,0.490557,-0.0838102,-0.0453553,-2.47091,2.4736,0,0,11.2106,
1.38213,1.5887,0.490313,-0.0814781,-0.048795,-2.47268,2.47545,0,0,11.2313,
1.38618,1.58041,0.490045,-0.0792143,-0.0491225,-2.47414,2.47684,0,0,11.2565,
1.38618,1.58041,0.490045,-0.0792143,-0.0491225,-2.47414,2.47684,0,0,11.2799,
1.39204,1.56831,0.489481,-0.0749854,-0.0489525,-2.47329,2.47582,0,0,11.3075,
1.39451,1.56278,0.489147,-0.0864821,-0.0520014,-2.47533,2.47845,0,0,11.3282,
1.39937,1.55248,0.488889,-0.0750354,-0.0508029,-2.47942,2.48203,0,0,11.3493,
1.40206,1.54707,0.488697,-0.0708586,-0.0545783,-2.47751,2.48013,0,0,11.3727,
1.40441,1.5425,0.488268,-0.074092,-0.0517674,-2.47761,2.48023,0,0,11.3958,
1.40745,1.53609,0.487948,-0.0655199,-0.048599,-2.47681,2.47897,0,0,11.4194,
1.41136,1.5279,0.48759,-0.0683814,-0.049049,-2.47655,2.47884,0,0,11.4417,
1.41438,1.52165,0.487433,-0.0646005,-0.0463033,-2.47607,2.47811,0,0,11.4665,
1.41766,1.51445,0.487078,-0.0680113,-0.0447143,-2.47662,2.47871,0,0,11.4902,
1.42058,1.50823,0.486611,-0.0705248,-0.0462608,-2.47525,2.47749,0,0,11.5112,
1.4234,1.50204,0.486517,-0.058371,-0.0383992,-2.47355,2.47509,0,0,11.5383,
1.4234,1.50204,0.486517,-0.058371,-0.0383992,-2.47355,2.47509,0,0,11.5591,
1.42892,1.49002,0.485869,-0.0629543,-0.0413709,-2.47796,2.47975,0,0,11.5796,
1.43105,1.48492,0.485773,-0.055726,-0.0411646,-2.47778,2.48021,0,0,11.6067,
1.43245,1.48159,0.485619,-0.0578334,-0.0412898,-2.47616,2.47779,0,0,11.6312,
1.43572,1.47407,0.485357,-0.0503929,-0.0401122,-2.47719,2.47856,0,0,11.6564,
1.43852,1.46669,0.485105,-0.0611811,-0.0366098,-2.47684,2.47839,0,0,11.677,
1.43962,1.46431,0.485003,-0.0551564,-0.040897,-2.47729,2.47883,0,0,11.6993,
1.4427,1.45645,0.484966,-0.0487555,-0.0380109,-2.47707,2.47833,0,0,11.7242,
1.44454,1.45083,0.484918,-0.0447211,-0.0328478,-2.47947,2.48047,0,0,11.7439,
1.44614,1.44645,0.484686,-0.0438906,-0.0377429,-2.47602,2.47714,0,0,11.7644,
1.44803,1.44036,0.484636,-0.0425443,-0.0333719,-2.47799,2.47895,0,0,11.7876,
1.44914,1.43669,0.48462,-0.038397,-0.0365729,-2.47721,2.47815,0,0,11.8079,
1.45053,1.43173,0.484338,-0.0522593,-0.0352703,-2.47604,2.4773,0,0,11.8294,
1.45143,1.4282,0.48438,-0.0438437,-0.0319163,-2.47713,2.47808,0,0,11.8476,
1.45235,1.42393,0.484236,-0.0415848,-0.032961,-2.47572,2.47665,0,0,11.8699,
1.45324,1.419,0.484139,-0.0445763,-0.0318629,-2.47718,2.47815,0,0,11.892,
1.45398,1.41499,0.484279,-0.0365647,-0.0289774,-2.47791,2.47863,0,0,11.9123,
1.45398,1.41499,0.484279,-0.0365647,-0.0289774,-2.47791,2.47863,0,0,11.936,
1.45398,1.41499,0.484279,-0.0365647,-0.0289774,-2.47791,2.47863,0,0,11.9558,
1.45512,1.40644,0.484241,-0.0343427,-0.0275136,-2.47568,2.47632,0,0,11.9751,
1.45559,1.39959,0.484235,-0.029995,-0.0297493,-2.47856,2.47916,0,0,12.0032,
1.45556,1.39342,0.484168,-0.0374048,-0.0287382,-2.47732,2.47805,0,0,12.0355,
1.45551,1.39104,0.484149,-0.0354491,-0.0264372,-2.48032,2.48095,0,0,12.0564,
1.45477,1.38422,0.483913,-0.0360749,-0.0297447,-2.47789,2.47862,0,0,12.0784,
1.454,1.37977,0.48385,-0.0336352,-0.0256108,-2.47969,2.48027,0,0,12.0975,
1.45361,1.37766,0.483684,-0.0300508,-0.029437,-2.48019,2.48078,0,0,12.1234,
1.45193,1.37184,0.483454,-0.0387403,-0.0274404,-2.47424,2.47497,0,0,12.1496,
1.45118,1.36986,0.4834,-0.0364206,-0.0251347,-2.4776,2.47823,0,0,12.173,
1.45037,1.36793,0.483183,-0.0319848,-0.0261255,-2.47818,2.47875,0,0,12.1928,
1.44909,1.36498,0.482982,-0.0301825,-0.0258982,-2.48051,2.48103,0,0,12.2123,
1.44669,1.36026,0.48257,-0.0381641,-0.0257171,-2.47777,2.47844,0,0,12.2302,
1.44669,1.36026,0.48257,-0.0381641,-0.0257171,-2.47777,2.47844,0,0,12.25,
1.44357,1.35535,0.482068,-0.0376831,-0.0266967,-2.47855,2.47923,0,0,12.2834,
1.43815,1.34857,0.4813,-0.0381375,-0.0241902,-2.47842,2.47906,0,0,12.3233,
1.43644,1.34645,0.481125,-0.0279722,-0.0257183,-2.47906,2.47954,0,0,12.3441,
1.4336,1.34379,0.480684,-0.0381553,-0.0254035,-2.47913,2.4798,0,0,12.3632,
1.43143,1.34179,0.480453,-0.0380354,-0.0260717,-2.47976,2.48044,0,0,12.3822,
1.42832,1.33903,0.480176,-0.0376526,-0.0225209,-2.481,2.48159,0,0,12.405,
1.42647,1.33761,0.479823,-0.0450305,-0.026142,-2.47889,2.47971,0,0,12.4199,
1.42321,1.33511,0.479526,-0.036788,-0.028003,-2.4808,2.4815,0,0,12.4422,
1.42118,1.3336,0.479356,-0.0369554,-0.0269798,-2.47773,2.47841,0,0,12.4611,
1.41864,1.33187,0.479043,-0.0463288,-0.026387,-2.47945,2.4803,0,0,12.4781,
1.41332,1.32846,0.478616,-0.0447532,-0.0263782,-2.48167,2.48249,0,0,12.4971,
