0212_uav_land.csv
x,y,z,r,p,y,ori,ms,dpth,t
-0.123521,2.24085,0.647872,-0.0383039,0.129181,-2.62047,2.61921,0,0,16.3186,
-0.131008,2.24041,0.647645,-0.0399475,0.133555,-2.61551,2.61415,0,0,16.3305,
-0.133564,2.24027,0.647755,-0.0358182,0.14093,-2.61326,2.61217,0,0,16.347,
-0.161273,2.23816,0.646932,-0.00249479,0.160963,-2.60448,2.60606,0,0,16.3682,
-0.168935,2.23703,0.647147,-0.00962799,0.159352,-2.59088,2.59192,0,0,16.3852,
-0.183696,2.23667,0.64693,-0.00866943,0.1636,-2.57968,2.5809,0,0,16.3983,
-0.198681,2.23468,0.646542,-0.0320475,0.155862,-2.55517,2.55459,0,0,16.4181,
-0.205818,2.23364,0.64643,-0.0339657,0.153531,-2.56937,2.56859,0,0,16.4312,
-0.221954,2.23343,0.646726,-0.0198327,0.168496,-2.56184,2.56232,0,0,16.4466,
-0.229829,2.2325,0.647199,-0.0203298,0.162636,-2.55586,2.55623,0,0,16.4628,
-0.245126,2.23084,0.647454,-0.0145623,0.15736,-2.54752,2.54828,0,0,16.4807,
-0.252855,2.22967,0.647436,-0.00421737,0.154296,-2.55013,2.55162,0,0,16.4962,
-0.306375,2.22169,0.648075,-0.0511429,0.119252,-2.51931,2.51494,0,0,16.5693,
-0.337717,2.21686,0.648693,-0.0443249,0.123245,-2.49966,2.49836,0,0,16.5996,
-0.345498,2.21566,0.648717,-0.0507139,0.118112,-2.49344,2.49183,0,0,16.6101,
-0.352939,2.21474,0.648289,-0.0505667,0.119893,-2.49039,2.48879,0,0,16.6213,
-0.361245,2.21411,0.648724,-0.083131,0.136067,-2.50782,2.50426,0,0,16.6349,
-0.368731,2.21217,0.648186,-0.0596346,0.135217,-2.50727,2.50504,0,0,16.6449,
-0.384569,2.20918,0.649378,-0.0317397,0.131573,-2.46819,2.46771,0,0,16.6598,
-0.400319,2.2062,0.649072,-0.0419715,0.130745,-2.46533,2.46425,0,0,16.6777,
-0.40825,2.20451,0.649218,-0.0431783,0.13251,-2.4585,2.45737,0,0,16.695,
-0.424049,2.20125,0.649323,-0.0320433,0.154129,-2.45405,2.4538,0,0,16.7144,
-0.448003,2.19627,0.649521,-0.0302213,0.159219,-2.43572,2.43573,0,0,16.7374,
-0.455796,2.19466,0.649517,-0.027668,0.161037,-2.43116,2.4314,0,0,16.7492,
-0.463225,2.19329,0.649208,-0.0357765,0.155895,-2.4298,2.42939,0,0,16.7626,
-0.479323,2.18972,0.650532,-0.0213288,0.1473,-2.42016,2.42068,0,0,16.7818,
-0.486579,2.18743,0.650009,-0.0486738,0.137384,-2.41525,2.41393,0,0,16.7954,
-0.502506,2.18351,0.650323,-0.0509353,0.125457,-2.40742,2.40599,0,0,16.8139,
-0.518051,2.17951,0.650333,-0.0467065,0.132607,-2.40595,2.40476,0,0,16.829,
-0.526023,2.17753,0.650191,-0.046028,0.137726,-2.39679,2.39568,0,0,16.8456,
-0.542267,2.17392,0.649589,-0.0714543,0.130689,-2.40718,2.40465,0,0,16.8623,
-0.557742,2.16929,0.649423,-0.0619918,0.14078,-2.38905,2.38702,0,0,16.8791,
-0.574038,2.16478,0.65009,-0.0793599,0.139222,-2.38028,2.37733,0,0,16.9017,
-0.609989,2.15313,0.6502,-0.0582378,0.118591,-2.3553,2.35366,0,0,16.9685,
-0.658404,2.13698,0.649824,-0.0637434,0.102905,-2.33144,2.32973,0,0,17.0135,
-0.680817,2.12936,0.649456,-0.0641474,0.095732,-2.32182,2.32019,0,0,17.0399,
-0.688864,2.12717,0.649595,-0.081618,0.0926354,-2.32667,2.32454,0,0,17.0535,
-0.695898,2.12366,0.649554,-0.0550752,0.100497,-2.30883,2.30752,0,0,17.0647,
-0.710947,2.11844,0.649446,-0.0666898,0.103308,-2.3217,2.3199,0,0,17.0816,
-0.724967,2.11247,0.648709,-0.0724757,0.105595,-2.29706,2.29508,0,0,17.1049,
-0.747135,2.10404,0.649555,-0.0556332,0.0841069,-2.29422,2.29303,0,0,17.1275,
